year,zip_code,pct_wht,pct_25_34,pct_college_deg,pct_chng_pct_25_34,pct_chng_pct_college_deg,pct_chng_pct_wht,num_coffee_shops,pct_chng_housing_price,current_year_housing_price,next_year_housing_price
2011,90069,85.75976552630249,19.738238415281216,55.21249178836728,0.0,0.0,0.0,0,-2.8092876141183303,579625.0,563341.6666666666
2011,90071,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
2011,90077,88.9161124722903,7.490374518725938,51.86092637965232,0.0,0.0,0.0,0,6.942664865925598,1443850.0,1544091.6666666667
2011,90089,50.08532423208191,3.043230944254835,2.1615472127417523,0.0,0.0,0.0,0,0.0,0.0,0.0
2011,90094,56.728073688426115,34.94193031637965,61.35362434921907,0.0,0.0,0.0,0,2.2773147545253365,511933.3333333333,523591.6666666667
2011,90230,54.33961085605422,11.68993410162716,32.246478653299604,0.0,0.0,0.0,0,0.7000179074348375,511891.6666666667,515475.0
2011,90232,64.51569895340312,15.192320511965866,36.35757616158923,0.0,0.0,0.0,0,0.8898058375313149,658383.3333333334,664241.6666666666
2011,90272,92.24247748737095,5.3678893037557645,53.66571491324401,0.0,0.0,0.0,0,8.426353336130928,1489375.0,1614875.0
2011,90291,78.45287492590397,22.20287492590397,48.973770005927676,0.0,0.0,0.0,0,7.985286775419532,817858.3333333334,883166.6666666666
2011,90292,78.62946912242687,19.456482484651502,57.06031058143735,0.0,0.0,0.0,0,1.6467964662492496,582950.0,592550.0
2011,90501,41.024461128602574,16.14192298377331,19.573746669895858,0.0,0.0,0.0,0,-1.3980923226252073,446441.6666666667,440200.0
2011,90710,55.850679387106105,11.983232148019658,15.741543798785775,0.0,0.0,0.0,0,-2.139784711456572,381658.3333333333,373491.6666666667
2011,90731,73.04810888583856,14.985033158582366,13.071592769609866,0.0,0.0,0.0,0,-6.024961459675206,394608.3333333333,370833.3333333333
2011,90732,79.7192118226601,11.507389162561575,27.394088669950737,0.0,0.0,0.0,0,-6.3958303872648985,412508.3333333333,386125.0
2011,91040,72.15796757611704,12.776789244760776,21.61921708185053,0.0,0.0,0.0,0,-1.315851865901655,351483.3333333333,346858.3333333333
2011,91303,48.19826668693933,17.644822867568802,11.901322791546303,0.0,0.0,0.0,0,-1.6653961179851189,284216.6666666667,279483.3333333333
2011,91306,43.40425531914894,15.403831904308245,15.471578278818676,0.0,0.0,0.0,0,-1.1794165518968323,332791.6666666667,328866.6666666667
2011,91307,77.09540520688812,7.4553170652085194,31.79221415163633,0.0,0.0,0.0,0,-0.4985879832505554,427875.0,425741.6666666667
2011,91311,67.89675767918088,12.124040102389081,27.178434300341298,0.0,0.0,0.0,0,-2.286466258173285,405283.3333333333,396016.6666666667
2011,91316,81.09155194463251,18.671481230722932,37.18498457834951,0.0,0.0,0.0,0,0.11190255869503898,387241.6666666667,387675.0
2011,91324,55.98257177968943,12.28912970617808,23.721744311622533,0.0,0.0,0.0,0,-4.129971361512451,387008.3333333333,371025.0
2011,91325,60.37480382804566,14.32439917530849,24.626888635874074,0.0,0.0,0.0,0,-0.4111119980841429,417566.6666666667,415850.0
2011,91335,55.10515896740935,15.003919380339324,14.622610174445644,0.0,0.0,0.0,0,-0.3634061063238168,302691.6666666667,301591.6666666667
2011,91342,55.27494954792662,13.554220301686295,9.65259329357976,0.0,0.0,0.0,0,-1.002724489509311,296691.6666666667,293716.6666666667
2011,91343,46.361420031392974,15.170490598804395,14.59272617974151,0.0,0.0,0.0,0,0.34073208722742,342400.0,343566.6666666667
2011,91344,65.79403018782699,10.750178793239732,23.37298151842511,0.0,0.0,0.0,0,-1.1414224528978578,394975.0,390466.6666666667
2011,91345,52.88528638144828,12.158462612056473,12.663052230393474,0.0,0.0,0.0,0,-2.3124089196843403,303075.0,296066.6666666667
2011,91352,61.1735143145551,15.871652241146025,9.252378600115977,0.0,0.0,0.0,0,-0.5856690372318105,278883.3333333333,277250.0
2011,91356,79.809396422003,13.716769770941315,32.46614278548738,0.0,0.0,0.0,1,-1.6889008669092216,556575.0,547175.0
2011,91364,83.05496870889306,11.527882967273884,38.95643161796945,0.0,0.0,0.0,0,0.4639563880995322,574766.6666666666,577433.3333333334
2011,91367,72.55651469508645,13.295192770169356,37.61486469382072,0.0,0.0,0.0,0,-0.7256132743517523,476608.3333333333,473150.0
2011,91401,64.63471502590673,19.168393782383422,19.287564766839377,0.0,0.0,0.0,0,2.3042020122312046,422416.6666666667,432150.0
2011,91402,33.77525609825117,17.936781934461482,8.128643386722509,0.0,0.0,0.0,0,-1.7407101568951242,252291.66666666666,247900.0
2011,91403,78.91384654579424,20.670035242664856,45.60740520572375,0.0,0.0,0.0,0,-1.523397828181558,640016.6666666666,630266.6666666666
2011,91405,43.20441988950275,18.226425695289823,11.49171270718232,0.0,0.0,0.0,0,2.297748808676131,304283.3333333333,311275.0
2011,91406,49.74789915966386,18.58370314417902,14.032669247474267,0.0,0.0,0.0,0,0.135579079105172,319616.6666666667,320050.0
2011,91423,78.90181049292983,18.798731333421433,41.85278181577904,0.0,0.0,0.0,0,-1.754779169413328,632083.3333333334,620991.6666666666
2011,91436,85.46243178956206,6.884007275780048,45.51560095144816,0.0,0.0,0.0,0,-1.6707080087361739,969150.0,952958.3333333334
2011,91601,67.71978788724532,22.754674853474736,24.28970136756908,0.0,0.0,0.0,0,-1.9527002537151246,367866.6666666667,360683.3333333333
2011,91602,75.93703148425787,27.822627147964482,40.99873140352901,0.0,0.0,0.0,0,1.3341369648791295,511566.6666666667,518391.6666666667
2011,91604,83.43232375401189,20.492861622459145,47.670343453720434,0.0,0.0,0.0,0,1.756767639580769,724341.6666666666,737066.6666666666
2011,91605,47.398801154443866,14.898616147413602,9.742470213868128,0.0,0.0,0.0,0,2.4349623844254156,290216.6666666667,297283.3333333333
2011,91606,57.862169640717255,16.386691940649715,14.029239383837723,0.0,0.0,0.0,0,-1.6427548566642414,308425.0,303358.3333333333
2011,91607,79.66556127848726,19.90757073308403,34.06477104353348,0.0,0.0,0.0,0,2.0242636697941405,484950.0,494766.6666666667
2011,94102,44.44534216692252,18.732326088712934,28.98117475963481,0.0,0.0,0.0,1,8.17632481243846,490950.0,531091.6666666666
2011,94103,47.32674114977955,20.90663927057917,31.265784855100378,0.0,0.0,0.0,0,11.671336570481316,568058.3333333334,634358.3333333334
2011,94104,62.587412587412594,0.0,40.55944055944056,0.0,0.0,0.0,0,0.0,0.0,0.0
2011,94105,55.12426035502958,37.72781065088757,78.3905325443787,0.0,0.0,0.0,0,16.037881915772097,645866.6666666666,749450.0
2011,94107,60.183924958616885,29.494206363803574,56.354607320213354,0.0,0.0,0.0,-1,10.282732422876235,633991.6666666666,699183.3333333334
2011,94108,32.85683344162877,19.16829109811566,28.73438740885135,0.0,0.0,0.0,0,16.873257980027166,594975.0,695366.6666666666
2011,94109,59.44730435429018,26.276273485848087,48.302328606738655,0.0,0.0,0.0,0,11.803184070030301,693033.3333333334,774833.3333333334
2011,94110,68.66645766238207,25.12183999771995,39.212528856841566,0.0,0.0,0.0,0,5.674174070757852,725950.0,767141.6666666666
2011,94111,58.478382930937684,17.237507018528916,55.69904548006738,0.0,0.0,0.0,1,0.0,0.0,0.0
2011,94112,35.16110867797034,14.449102171056747,19.748482762935623,0.0,0.0,0.0,0,4.183066063819402,512383.3333333333,533816.6666666666
2011,94114,83.5990675990676,21.171717171717173,64.72727272727272,0.0,0.0,0.0,0,8.587148752210656,975391.6666666666,1059150.0
2011,94115,61.935985083903034,25.692977004350524,53.542573026724675,0.0,0.0,0.0,0,6.779377795252371,847791.6666666666,905266.6666666666
2011,94116,41.60527512505684,13.321964529331515,34.8431105047749,0.0,0.0,0.0,0,5.024839961442454,674316.6666666666,708200.0
2011,94117,70.5731062260397,31.008880477507645,54.16606007667296,0.0,0.0,0.0,0,10.481163744871317,804300.0,888600.0
2011,94118,52.96529886578939,20.919307534584338,46.11850813672818,0.0,0.0,0.0,0,7.001737714670367,1064616.6666666667,1139158.3333333333
2011,94121,43.91767982068872,18.540152595711923,41.7781702098757,0.0,0.0,0.0,0,4.2385025301150865,744366.6666666666,775916.6666666666
2011,94122,42.41544874162402,21.329956559207865,41.62401730596739,0.0,0.0,0.0,0,4.205230661836399,692391.6666666666,721508.3333333334
2011,94123,85.58389261744965,36.42505592841163,70.21476510067114,0.0,0.0,0.0,0,9.405474917542836,1399716.6666666667,1531366.6666666667
2011,94124,23.445974134334588,13.645032481077536,10.67703677215567,0.0,0.0,0.0,0,-1.213454751426958,382516.6666666667,377875.0
2011,94127,64.66839378238342,10.632124352331607,50.51295336787565,0.0,0.0,0.0,0,6.426272761798161,833816.6666666666,887400.0
2011,94129,81.63568773234199,35.39033457249071,62.156133828996275,0.0,0.0,0.0,0,0.0,0.0,0.0
2011,94130,54.17391304347826,30.0,23.56521739130435,0.0,0.0,0.0,0,0.0,0.0,0.0
2011,94131,68.39959593044232,16.66065372682012,53.28306515621618,0.0,0.0,0.0,0,6.397664208503735,776325.0,825991.6666666666
2011,94132,40.0052794826107,14.056622450999804,29.73998548142282,0.0,0.0,0.0,0,10.091798986100766,547391.6666666666,602633.3333333334
2011,94133,39.72657820667471,19.71341886902804,37.04353547538107,0.0,0.0,0.0,0,12.24201118755224,777650.0,872850.0
2011,94134,22.545603607296577,12.845870055339208,13.950092232014756,0.0,0.0,0.0,0,3.6817751220578634,457433.3333333333,474275.0
2011,94158,38.74045801526718,30.05725190839695,56.90203562340968,0.0,0.0,0.0,0,12.2098415799953,673841.6666666666,756116.6666666666
2011,94608,36.812782914845045,25.20215112005262,38.85557318063992,0.0,0.0,0.0,0,-0.4370702374655623,299341.6666666667,298033.3333333333
2011,94901,70.17887226241206,13.861361609354873,32.16480031711426,0.0,0.0,0.0,0,0.31601254136046497,672441.6666666666,674566.6666666666
2011,95838,43.29288843950118,14.852263790585324,5.65666779013594,0.0,0.0,0.0,0,2.44716351501668,97391.66666666667,99775.0
2011,98101,73.49883301506472,23.392743475493315,46.93401230638659,0.0,0.0,0.0,0,-3.720694688551952,279741.6666666667,269333.3333333333
2011,98102,82.5620740599533,36.46285087928323,55.98818090835439,0.0,0.0,0.0,1,4.25796812749004,334666.6666666667,348916.6666666667
2011,98103,82.40551983691391,28.27572302246914,53.64367481350389,0.0,0.0,0.0,2,4.449192882983899,393891.6666666667,411416.6666666667
2011,98104,45.88630957263555,18.817160200147647,26.519563612501024,0.0,0.0,0.0,1,0.38547854785479163,315625.0,316841.6666666667
2011,98105,71.7741393598674,12.827289627522564,31.1868658588483,0.0,0.0,0.0,0,3.492697242697239,488400.0,505458.3333333333
2011,98106,58.33558254610887,20.746738641475485,20.994152046783626,0.0,0.0,0.0,0,-2.1053019688813426,226016.66666666666,221258.33333333334
2011,98107,85.65763384005287,32.00830894155415,49.051081106599945,0.0,0.0,0.0,0,4.8498081249172955,377850.0,396175.0
2011,98108,35.05291591019793,16.910950715139712,18.930168710977284,0.0,0.0,0.0,0,-3.354338342220068,257875.0,249225.0
2011,98109,79.5998047828209,33.35285505124451,55.53928745729624,0.0,0.0,0.0,0,6.827504546031203,394116.6666666667,421025.0
2011,98112,84.82191780821918,20.515981735159816,57.38812785388128,0.0,0.0,0.0,0,5.775632955658141,595750.0,630158.3333333334
2011,98115,82.99647447828849,17.84658506142291,51.039043510631316,0.0,0.0,0.0,0,4.716536562378343,406725.0,425908.3333333333
2011,98116,88.11053695798698,16.953493596944508,44.704560772860034,0.0,0.0,0.0,0,4.4937036398136865,386466.6666666667,403833.3333333333
2011,98117,88.46281872045803,14.859197124026366,45.92570401437986,0.0,0.0,0.0,0,4.595599957487502,392041.6666666667,410058.3333333333
2011,98118,31.157696278673072,13.029133186694796,21.980069129595552,0.0,0.0,0.0,1,-1.7725400019162594,260925.0,256300.0
2011,98119,84.7646475614938,22.449364996931205,47.50011803031018,0.0,0.0,0.0,1,3.579271748370647,470533.3333333333,487375.0
2011,98121,70.05454073240412,28.127434854125184,50.95662713185006,0.0,0.0,0.0,0,0.0,0.0,0.0
2011,98122,63.903605116940184,25.458715596330272,39.34293836412972,0.0,0.0,0.0,0,4.505124148841048,363475.0,379850.0
2011,98125,71.15989174708182,19.42265110303163,36.565430141330204,0.0,0.0,0.0,0,1.5707504400234804,312483.3333333333,317391.6666666667
2011,98126,72.50224125908954,20.49008865424843,38.001793007271644,0.0,0.0,0.0,0,-0.6911459370289257,292991.6666666667,290966.6666666667
2011,98133,68.22191592005511,16.774638180565127,27.88651504709396,0.0,0.0,0.0,0,-0.4171135740674602,279700.0,278533.3333333333
2011,98134,55.389908256880744,22.362385321100923,31.07798165137614,0.0,0.0,0.0,1,0.0,0.0,0.0
2011,98136,88.06011116448225,18.294105537638096,41.87195498524669,0.0,0.0,0.0,0,4.146243650298558,374033.3333333333,389541.6666666667
2011,98144,44.55212461254757,19.245105347824378,35.206183544552125,0.0,0.0,0.0,0,4.091065155956997,315525.0,328433.3333333333
2011,98146,64.19531905161243,12.285583593809562,16.368071967675533,0.0,0.0,0.0,0,-3.0633109037510775,224158.33333333334,217291.66666666666
2012,90001,69.79992657856093,16.455580029368573,1.9419970631424377,-5.156555898513509,-10.63549648934463,-5.340796467421252,0,13.27982488143013,182733.33333333334,207000.0
2012,90004,34.24559506392723,17.684943705871127,22.76254691177406,1.5296175470324385,8.698472450219526,-4.838119545051694,0,18.204211457747903,696908.3333333334,823775.0
2012,90007,35.68826884750189,15.428492887086794,8.221657159874464,-3.1939946744769463,0.2563011719833327,2.2758803118841464,1,14.994363021420526,325233.3333333333,374000.0
2012,90010,20.234680573663624,22.73794002607562,41.19947848761408,33.008710768474934,0.6301936736050371,-8.362154877475655,1,0.0,0.0,0.0
2012,90012,27.78768344534357,19.098889041283773,16.119188040049373,7.566176688106853,6.2930387570034965,6.728310118206076,1,17.350814506372547,296191.6666666667,347583.3333333333
2012,90013,34.202618587679765,15.636402661515348,26.79759605065465,12.989168220765269,16.184194803260493,-7.74500514892421,0,0.0,0.0,0.0
2012,90014,41.77465802735781,19.528437724982,27.59179265658747,11.554324830742397,42.02540948059463,11.944037267955714,1,0.0,0.0,0.0
2012,90015,34.71247453022413,17.41000679194023,13.487661308580485,-2.149767773749379,16.77817459892949,6.31620418544,1,28.26519675394273,380975.0,488658.3333333333
2012,90016,22.39893969516236,15.177750700100471,10.534641612689457,-0.23890715686311023,12.424678285147436,7.7996408719534545,0,19.427211693719727,294175.0,351325.0
2012,90017,27.284105131414265,22.515212981744426,11.32450045315265,2.8892872305297335,18.43143541133171,-14.958781264949087,0,27.707839960114665,334291.6666666667,426916.6666666667
2012,90018,17.429944120254866,17.302101160896548,8.724250984596987,4.940105820750336,6.2155526437853315,12.25386934620993,0,21.604460275669815,269041.6666666667,327166.6666666667
2012,90019,35.547026140250416,17.0662250630678,21.265070496649283,-3.0470895190136087,-0.8312959409598184,-1.3618653606722941,0,18.89360144020993,546216.6666666666,649416.6666666666
2012,90020,24.86978532833569,19.34965681740739,26.454266660176216,-5.76791408835527,-6.173562001003515,-2.0077836368906232,0,21.783967348973434,267475.0,325741.6666666667
2012,90021,46.471471471471475,12.875375375375375,15.503003003003002,-7.418226237287009,-7.0177031870580455,-3.072724166474159,0,0.0,0.0,0.0
2012,90023,41.26316711560782,16.354597814423055,3.2893152004905497,2.4304637001396965,6.021719793172683,-14.283204819926453,0,18.057833060032795,208358.33333333334,245983.33333333334
2012,90024,60.319481191191386,14.110087728023233,31.19616463426764,-1.744251037897393,-1.7564301129055948,-1.9981922017942098,0,12.361695713823183,746391.6666666666,838658.3333333334
2012,90025,59.47777881300661,29.181030466784684,49.95108543743594,1.7127149219389657,0.73586984222009,0.150238826385487,0,14.537947749626582,591383.3333333334,677358.3333333334
2012,90026,61.74387703799469,20.942325648208,22.095812684047974,3.5907213888057483,-0.7975472573909617,14.31960021846451,0,23.96485505340138,475175.0,589050.0
2012,90027,67.11084854054528,21.79335696468426,36.30694499146646,2.0065440560193224,2.262351223255568,-3.188850136104478,0,14.27465152297367,871650.0,996075.0
2012,90028,57.59538472428682,24.078006653925108,28.070361718694702,-3.7230674036173332,-5.045338669461101,-2.70493937647262,2,22.09482194970258,522558.3333333333,638016.6666666666
2012,90029,41.301316023024064,18.52828562010295,16.33744960316454,-2.283058210061515,0.6423432982163112,1.8482318580302426,0,16.78329857117795,427508.3333333333,499258.3333333333
2012,90031,37.139284821205294,13.985996499124779,7.694423605901475,-1.2080984815979994,-2.253804673535109,-1.9753668575874281,0,16.88022936048212,284850.0,332933.3333333333
2012,90033,55.47626814549014,14.312510194095578,3.892105692382972,-1.5724263934900462,-1.337029578013071,2.083485177629174,0,20.553826761728434,211558.33333333334,255041.66666666666
2012,90034,57.08962144844448,28.72776325773543,37.99173762751876,0.3780855919772373,0.07342385576266101,5.262407900892959,0,16.657666319824045,632691.6666666666,738083.3333333334
2012,90035,70.12404673845451,19.89330016692305,44.0938696690996,2.523216101899623,0.24245101331379273,-5.063180213140511,0,15.631005062095774,758908.3333333334,877533.3333333334
2012,90036,64.76267319570421,24.945745923988646,49.988870958766896,-4.489652807825588,-1.8907978640391485,-0.3625721242922121,0,22.73871259549848,930425.0,1141991.6666666667
2012,90038,41.8560794044665,20.50289495450786,18.07113316790736,8.917834928162453,1.666375088514768,-0.7752266088286527,0,19.60624928874509,512591.6666666667,613091.6666666666
2012,90039,61.87190375088464,17.338995046001415,32.67869780608634,0.549677573542094,3.9282746659817778,1.8448358867292654,0,17.896587894119808,540233.3333333334,636916.6666666666
2012,90041,60.46340695110427,12.677190157852369,27.10790661859928,2.3574919936054326,9.74366740921989,13.107256215999982,0,19.91500869229283,474558.3333333333,569066.6666666666
2012,90042,59.44657560631109,16.408519653949245,16.132449480763366,-2.0338933886776838,-4.1603151116583,-3.945286577634912,0,20.617233927606698,370200.0,446525.0
2012,90045,62.46947082767978,14.404835327494759,33.52411496237819,-4.372662301766759,0.7555367721748927,4.288950259099518,0,16.041730266388832,627841.6666666666,728558.3333333334
2012,90046,80.55750245309089,26.735686965576626,47.24552936700242,6.544386343020235,0.22186263239464676,-2.4580909204166024,0,17.08662004066469,782825.0,916583.3333333334
2012,90047,15.228702175230374,12.58332114424222,9.476147689993104,-5.040958513137982,1.553036434341252,4.793746516961547,0,13.421184320266901,249791.66666666666,283316.6666666667
2012,90048,84.33126532967827,25.080555956331462,52.854325975087775,8.061160296824585,-0.19901696124831342,-1.6636370687746034,0,18.63223175601053,980916.6666666666,1163683.3333333333
2012,90049,85.01952529980336,18.129448583377183,57.00279724153211,-6.42360091862339,0.2997182009599498,0.11134244421542541,0,20.75781998780169,1530266.6666666667,1847916.6666666667
2012,90057,24.46569053508948,20.821911702435877,11.038309821488266,-0.440263276543244,9.453661534576268,-22.981246697240596,0,15.983492856152024,240300.0,278708.3333333333
2012,90064,71.01258978914035,16.60230169151155,43.79006719703406,-5.366511172222464,-0.10049906892361847,0.11911963396044145,0,14.994607386310097,795841.6666666666,915175.0
2012,90065,47.52269949362668,14.370525580583204,19.449537279552995,-2.1551017010407665,3.65120868297846,-0.458176753736,0,20.21978021978023,428458.3333333333,515091.6666666667
2012,90066,63.46979877733616,20.122266383873672,35.7352914966047,-0.3284637436077423,0.26859357181399596,1.3389401867367021,0,20.6169559785048,686975.0,828608.3333333334
2012,90067,86.61940629153744,10.190518387239699,47.31945059813911,67.6679958647172,-13.106842205202865,9.967435559420961,0,11.32223823876294,699508.3333333334,778708.3333333334
2012,90068,79.51504265828468,19.19622810956444,51.17647058823529,1.9360398265117817,-1.789640218521059,-0.020093497013923135,0,15.794895946781267,849325.0,983475.0
2012,90069,83.7711530893349,21.374458874458874,54.97343565525383,8.289597200887524,-0.4329747225134609,-2.318817483657507,0,17.085546071803673,563341.6666666666,659591.6666666666
2012,90071,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
2012,90077,90.94650205761316,6.814330670539821,53.71580731057857,-9.025501281624932,3.5766444227151593,2.2834889300357273,0,20.6399663232429,1544091.6666666667,1862791.6666666667
2012,90089,50.41152263374485,2.7630805408583186,1.9988242210464435,-9.20568989104815,-7.528079457904021,0.6512853948023319,0,0.0,0.0,0.0
2012,90094,52.487874977546255,33.75246991198132,56.619364109933535,-3.4041061659399636,-7.716349750323742,-7.474603728250623,0,17.90517419745029,523591.6666666667,617341.6666666666
2012,90230,56.180017226528854,12.959886797096097,32.355112587670725,10.86364289506276,0.33688619318439694,3.3868596802245667,0,15.716895420081794,515475.0,596491.6666666666
2012,90232,68.27780692549842,18.087618048268627,35.54564533053515,19.05763858801129,-2.2331819575801637,5.83130622953107,0,18.95143584789673,664241.6666666666,790125.0
2012,90272,90.66963700694536,5.739745773817325,53.833049403747864,6.927424337930792,0.31180892824099643,-1.7051151739077293,0,23.678303274247234,1614875.0,1997250.0
2012,90291,78.75449723674937,23.41159452542561,48.26230481065242,5.443977879240465,-1.452747450705031,0.38446304374476353,0,33.68560105680318,883166.6666666666,1180666.6666666667
2012,90292,78.24161073825503,21.476510067114095,56.375838926174495,10.382285616406344,-1.1995582363435713,-0.4932735633353138,0,18.445700784743906,592550.0,701850.0
2012,90501,41.5386068031065,14.963529495078252,19.826263484644613,-7.300205123513718,1.2900790993536397,1.2532661255249389,0,14.292745721641683,440200.0,503116.6666666667
2012,90710,59.633995488612385,12.144364403696427,15.622498726624466,1.3446477017754976,-0.7562477586886505,6.773984028526805,0,14.25957741136571,373491.6666666667,426750.0
2012,90731,72.72144423823183,13.529610258140712,13.398009110848658,-9.712510376449123,2.4971428271363916,-0.4471911081466235,0,15.510112359550568,370833.3333333333,428350.0
2012,90732,80.09047499371701,11.515456144759991,27.202814777582308,0.0701026278372648,-0.6982305367881863,0.46571354955541433,0,15.13542678320924,386125.0,444566.6666666667
2012,91040,74.79776918052555,11.420388886097571,21.30834547555645,-10.61612845511565,-1.4379410924878373,3.6583646866492807,0,12.798212526728017,346858.3333333333,391250.0
2012,91303,52.99289820764288,17.495209108330513,14.124675910269413,-0.8479187371910595,18.681563030139756,9.947726028917122,0,21.07162025165485,279483.3333333333,338375.0
2012,91306,44.68202686617922,15.163237544635265,15.609590205747324,-1.5619123940562358,0.8920352173610693,2.9438854269815358,0,18.713257652544076,328866.6666666667,390408.3333333333
