year,zip_code,pct_wht,pct_25_34,pct_college_deg,num_coffee_shops,next_years_price
2011,90001,73.73813002191379,17.35025566106647,2.173119065010957,0,182733.33333333334
2011,90004,35.986673340424204,17.418507163861598,20.94099981230057,0,696908.3333333334
2011,90007,34.89412043061635,15.93753696912339,8.200638826452147,0,325233.3333333333
2011,90010,22.081139671724987,17.095075874883868,40.941467946732736,0,0.0
2011,90012,26.035906887842174,17.755478189637522,15.164857669465492,1,296191.6666666667
2011,90013,37.07400194741968,13.838851022395325,23.064751703992208,0,0.0
2011,90014,37.31744811683321,17.50576479631053,19.42736356648732,0,0.0
2011,90015,32.65021996992816,17.792504315865678,11.549813443225483,0,380975.0
2011,90016,20.77830641548079,15.214098269719017,9.370399607433168,0,294175.0
2011,90017,32.08338913441364,21.882951653944026,9.562073121735637,0,334291.6666666667
2011,90018,15.527254625404465,16.48759644901684,8.213722724632872,0,269041.6666666667
2011,90019,36.037812627163746,17.60259179265659,21.443328012019904,0,546216.6666666666
2011,90020,25.379347718987088,20.534042762833774,28.194896048871808,0,267475.0
2011,90021,47.9446792162889,13.907030349596619,16.67306953515175,0,0.0
2011,90023,48.1389522659151,15.966536930165972,3.1024918355478013,0,208358.33333333334
2011,90024,61.549355615351935,14.360572156918284,31.753899690452585,0,746391.6666666666
2011,90025,59.38855414624997,28.68965840620824,49.58619557827117,0,591383.3333333334
2011,90026,54.00987837606349,20.21641066636213,22.27345400559584,0,475175.0
2011,90027,69.32140423380449,21.36466553823833,35.503726011738586,0,871650.0
2011,90028,59.19661733615222,25.009112779762336,29.561857549026755,1,522558.3333333333
2011,90029,40.5518242875295,18.961180406088733,16.233176879392165,0,427508.3333333333
2011,90031,37.887706008803356,14.157027331354284,7.871839492271472,0,284850.0
2011,90033,54.34401857358152,14.541159219583724,3.944849496965501,0,211558.33333333334
2011,90034,54.23552680097885,28.619556836847572,37.96386309543763,0,632691.6666666666
2011,90035,73.86390959365231,19.40370281317624,43.987222203139495,0,758908.3333333334
2011,90036,64.99833905436829,26.118370058686754,50.952275495515444,0,930425.0
2011,90038,42.1830939733753,18.82418519247164,17.774936061381077,0,512591.6666666667
2011,90039,60.75114482947168,17.24420750461349,31.44351035472627,0,540233.3333333334
2011,90041,53.45670028069446,12.385209827771424,24.701112381744466,0,474558.3333333333
2011,90042,61.888244197780026,16.749180121089807,16.832744702320884,0,370200.0
2011,90045,59.90037359900373,15.063511830635116,33.27272727272727,0,627841.6666666666
2011,90046,82.58758026497604,25.093473136633342,47.140941233845396,0,782825.0
2011,90047,14.532071503680337,13.251314405888538,9.33123028391167,0,249791.66666666666
2011,90048,85.75796665233386,23.209593426018824,52.959724810090286,0,980916.6666666666
2011,90049,84.92496776494471,19.373954075334012,56.83246001481442,0,1530266.6666666667
2011,90057,31.765887509130753,20.913988312636963,10.08491599707816,0,240300.0
2011,90064,70.92810049545507,17.54379120664768,43.834120079584906,0,795841.6666666666
2011,90065,47.741439672103155,14.687046366663822,18.764409529502174,0,428458.3333333333
2011,90066,62.63120441202633,20.188578544742924,35.639565913538526,0,686975.0
2011,90067,78.76823338735821,6.077795786061587,54.45705024311182,0,699508.3333333334
2011,90068,79.53102322206095,18.831640058055147,52.10903483309144,0,849325.0
2011,90069,85.75976552630249,19.738238415281216,55.21249178836728,0,563341.6666666666
2011,90071,0.0,0.0,0.0,0,0.0
2011,90077,88.9161124722903,7.490374518725938,51.86092637965232,0,1544091.6666666667
2011,90089,50.08532423208191,3.043230944254835,2.1615472127417523,0,0.0
2011,90094,56.728073688426115,34.94193031637965,61.35362434921907,0,523591.6666666667
2011,90230,54.33961085605422,11.68993410162716,32.246478653299604,0,515475.0
2011,90232,64.51569895340312,15.192320511965866,36.35757616158923,0,664241.6666666666
2011,90272,92.24247748737095,5.3678893037557645,53.66571491324401,0,1614875.0
2011,90291,78.45287492590397,22.20287492590397,48.973770005927676,0,883166.6666666666
2011,90292,78.62946912242687,19.456482484651502,57.06031058143735,0,592550.0
2011,90501,41.024461128602574,16.14192298377331,19.573746669895858,0,440200.0
2011,90710,55.850679387106105,11.983232148019658,15.741543798785775,0,373491.6666666667
2011,90731,73.04810888583856,14.985033158582366,13.071592769609866,0,370833.3333333333
2011,90732,79.7192118226601,11.507389162561575,27.394088669950737,0,386125.0
2011,91040,72.15796757611704,12.776789244760776,21.61921708185053,0,346858.3333333333
2011,91303,48.19826668693933,17.644822867568802,11.901322791546303,0,279483.3333333333
2011,91306,43.40425531914894,15.403831904308245,15.471578278818676,0,328866.6666666667
2011,91307,77.09540520688812,7.4553170652085194,31.79221415163633,0,425741.6666666667
2011,91311,67.89675767918088,12.124040102389081,27.178434300341298,0,396016.6666666667
2011,91316,81.09155194463251,18.671481230722932,37.18498457834951,0,387675.0
2011,91324,55.98257177968943,12.28912970617808,23.721744311622533,0,371025.0
2011,91325,60.37480382804566,14.32439917530849,24.626888635874074,0,415850.0
2011,91335,55.10515896740935,15.003919380339324,14.622610174445644,0,301591.6666666667
2011,91342,55.27494954792662,13.554220301686295,9.65259329357976,0,293716.6666666667
2011,91343,46.361420031392974,15.170490598804395,14.59272617974151,0,343566.6666666667
2011,91344,65.79403018782699,10.750178793239732,23.37298151842511,0,390466.6666666667
2011,91345,52.88528638144828,12.158462612056473,12.663052230393474,0,296066.6666666667
2011,91352,61.1735143145551,15.871652241146025,9.252378600115977,0,277250.0
2011,91356,79.809396422003,13.716769770941315,32.46614278548738,1,547175.0
2011,91364,83.05496870889306,11.527882967273884,38.95643161796945,0,577433.3333333334
2011,91367,72.55651469508645,13.295192770169356,37.61486469382072,0,473150.0
2011,91401,64.63471502590673,19.168393782383422,19.287564766839377,0,432150.0
2011,91402,33.77525609825117,17.936781934461482,8.128643386722509,0,247900.0
2011,91403,78.91384654579424,20.670035242664856,45.60740520572375,0,630266.6666666666
2011,91405,43.20441988950275,18.226425695289823,11.49171270718232,0,311275.0
2011,91406,49.74789915966386,18.58370314417902,14.032669247474267,0,320050.0
2011,91423,78.90181049292983,18.798731333421433,41.85278181577904,0,620991.6666666666
2011,91436,85.46243178956206,6.884007275780048,45.51560095144816,0,952958.3333333334
2011,91601,67.71978788724532,22.754674853474736,24.28970136756908,0,360683.3333333333
2011,91602,75.93703148425787,27.822627147964482,40.99873140352901,0,518391.6666666667
2011,91604,83.43232375401189,20.492861622459145,47.670343453720434,0,737066.6666666666
2011,91605,47.398801154443866,14.898616147413602,9.742470213868128,0,297283.3333333333
2011,91606,57.862169640717255,16.386691940649715,14.029239383837723,0,303358.3333333333
2011,91607,79.66556127848726,19.90757073308403,34.06477104353348,0,494766.6666666667
2011,94102,44.44534216692252,18.732326088712934,28.98117475963481,1,531091.6666666666
2011,94103,47.32674114977955,20.90663927057917,31.265784855100378,0,634358.3333333334
2011,94104,62.587412587412594,0.0,40.55944055944056,0,0.0
2011,94105,55.12426035502958,37.72781065088757,78.3905325443787,0,749450.0
2011,94107,60.183924958616885,29.494206363803574,56.354607320213354,-1,699183.3333333334
2011,94108,32.85683344162877,19.16829109811566,28.73438740885135,0,695366.6666666666
2011,94109,59.44730435429018,26.276273485848087,48.302328606738655,0,774833.3333333334
2011,94110,68.66645766238207,25.12183999771995,39.212528856841566,0,767141.6666666666
2011,94111,58.478382930937684,17.237507018528916,55.69904548006738,1,0.0
2011,94112,35.16110867797034,14.449102171056747,19.748482762935623,0,533816.6666666666
2011,94114,83.5990675990676,21.171717171717173,64.72727272727272,0,1059150.0
2011,94115,61.935985083903034,25.692977004350524,53.542573026724675,0,905266.6666666666
2011,94116,41.60527512505684,13.321964529331515,34.8431105047749,0,708200.0
2011,94117,70.5731062260397,31.008880477507645,54.16606007667296,0,888600.0
2011,94118,52.96529886578939,20.919307534584338,46.11850813672818,0,1139158.3333333333
2011,94121,43.91767982068872,18.540152595711923,41.7781702098757,0,775916.6666666666
2011,94122,42.41544874162402,21.329956559207865,41.62401730596739,0,721508.3333333334
2011,94123,85.58389261744965,36.42505592841163,70.21476510067114,0,1531366.6666666667
2011,94124,23.445974134334588,13.645032481077536,10.67703677215567,0,377875.0
2011,94127,64.66839378238342,10.632124352331607,50.51295336787565,0,887400.0
2011,94129,81.63568773234199,35.39033457249071,62.156133828996275,0,0.0
2011,94130,54.17391304347826,30.0,23.56521739130435,0,0.0
2011,94131,68.39959593044232,16.66065372682012,53.28306515621618,0,825991.6666666666
2011,94132,40.0052794826107,14.056622450999804,29.73998548142282,0,602633.3333333334
2011,94133,39.72657820667471,19.71341886902804,37.04353547538107,0,872850.0
2011,94134,22.545603607296577,12.845870055339208,13.950092232014756,0,474275.0
2011,94158,38.74045801526718,30.05725190839695,56.90203562340968,0,756116.6666666666
2011,94608,36.812782914845045,25.20215112005262,38.85557318063992,0,298033.3333333333
2011,94901,70.17887226241206,13.861361609354873,32.16480031711426,0,674566.6666666666
2011,95838,43.29288843950118,14.852263790585324,5.65666779013594,0,99775.0
2011,98101,73.49883301506472,23.392743475493315,46.93401230638659,0,269333.3333333333
2011,98102,82.5620740599533,36.46285087928323,55.98818090835439,1,348916.6666666667
2011,98103,82.40551983691391,28.27572302246914,53.64367481350389,2,411416.6666666667
2011,98104,45.88630957263555,18.817160200147647,26.519563612501024,1,316841.6666666667
2011,98105,71.7741393598674,12.827289627522564,31.1868658588483,0,505458.3333333333
2011,98106,58.33558254610887,20.746738641475485,20.994152046783626,0,221258.33333333334
2011,98107,85.65763384005287,32.00830894155415,49.051081106599945,0,396175.0
2011,98108,35.05291591019793,16.910950715139712,18.930168710977284,0,249225.0
2011,98109,79.5998047828209,33.35285505124451,55.53928745729624,0,421025.0
2011,98112,84.82191780821918,20.515981735159816,57.38812785388128,0,630158.3333333334
2011,98115,82.99647447828849,17.84658506142291,51.039043510631316,0,425908.3333333333
2011,98116,88.11053695798698,16.953493596944508,44.704560772860034,0,403833.3333333333
2011,98117,88.46281872045803,14.859197124026366,45.92570401437986,0,410058.3333333333
2011,98118,31.157696278673072,13.029133186694796,21.980069129595552,1,256300.0
2011,98119,84.7646475614938,22.449364996931205,47.50011803031018,1,487375.0
2011,98121,70.05454073240412,28.127434854125184,50.95662713185006,0,0.0
2011,98122,63.903605116940184,25.458715596330272,39.34293836412972,0,379850.0
2011,98125,71.15989174708182,19.42265110303163,36.565430141330204,0,317391.6666666667
2011,98126,72.50224125908954,20.49008865424843,38.001793007271644,0,290966.6666666667
2011,98133,68.22191592005511,16.774638180565127,27.88651504709396,0,278533.3333333333
2011,98134,55.389908256880744,22.362385321100923,31.07798165137614,1,0.0
2011,98136,88.06011116448225,18.294105537638096,41.87195498524669,0,389541.6666666667
2011,98144,44.55212461254757,19.245105347824378,35.206183544552125,0,328433.3333333333
2011,98146,64.19531905161243,12.285583593809562,16.368071967675533,0,217291.66666666666
2012,90001,69.79992657856093,16.455580029368573,1.9419970631424377,0,207000.0
2012,90004,34.24559506392723,17.684943705871127,22.76254691177406,0,823775.0
2012,90007,35.68826884750189,15.428492887086794,8.221657159874464,1,374000.0
2012,90010,20.234680573663624,22.73794002607562,41.19947848761408,1,0.0
2012,90012,27.78768344534357,19.098889041283773,16.119188040049373,1,347583.3333333333
2012,90013,34.202618587679765,15.636402661515348,26.79759605065465,0,0.0
2012,90014,41.77465802735781,19.528437724982,27.59179265658747,1,0.0
2012,90015,34.71247453022413,17.41000679194023,13.487661308580485,1,488658.3333333333
2012,90016,22.39893969516236,15.177750700100471,10.534641612689457,0,351325.0
2012,90017,27.284105131414265,22.515212981744426,11.32450045315265,0,426916.6666666667
2012,90018,17.429944120254866,17.302101160896548,8.724250984596987,0,327166.6666666667
2012,90019,35.547026140250416,17.0662250630678,21.265070496649283,0,649416.6666666666
2012,90020,24.86978532833569,19.34965681740739,26.454266660176216,0,325741.6666666667
2012,90021,46.471471471471475,12.875375375375375,15.503003003003002,0,0.0
2012,90023,41.26316711560782,16.354597814423055,3.2893152004905497,0,245983.33333333334
2012,90024,60.319481191191386,14.110087728023233,31.19616463426764,0,838658.3333333334
2012,90025,59.47777881300661,29.181030466784684,49.95108543743594,0,677358.3333333334
2012,90026,61.74387703799469,20.942325648208,22.095812684047974,0,589050.0
2012,90027,67.11084854054528,21.79335696468426,36.30694499146646,0,996075.0
2012,90028,57.59538472428682,24.078006653925108,28.070361718694702,2,638016.6666666666
2012,90029,41.301316023024064,18.52828562010295,16.33744960316454,0,499258.3333333333
2012,90031,37.139284821205294,13.985996499124779,7.694423605901475,0,332933.3333333333
2012,90033,55.47626814549014,14.312510194095578,3.892105692382972,0,255041.66666666666
2012,90034,57.08962144844448,28.72776325773543,37.99173762751876,0,738083.3333333334
2012,90035,70.12404673845451,19.89330016692305,44.0938696690996,0,877533.3333333334
2012,90036,64.76267319570421,24.945745923988646,49.988870958766896,0,1141991.6666666667
2012,90038,41.8560794044665,20.50289495450786,18.07113316790736,0,613091.6666666666
2012,90039,61.87190375088464,17.338995046001415,32.67869780608634,0,636916.6666666666
2012,90041,60.46340695110427,12.677190157852369,27.10790661859928,0,569066.6666666666
2012,90042,59.44657560631109,16.408519653949245,16.132449480763366,0,446525.0
2012,90045,62.46947082767978,14.404835327494759,33.52411496237819,0,728558.3333333334
2012,90046,80.55750245309089,26.735686965576626,47.24552936700242,0,916583.3333333334
2012,90047,15.228702175230374,12.58332114424222,9.476147689993104,0,283316.6666666667
2012,90048,84.33126532967827,25.080555956331462,52.854325975087775,0,1163683.3333333333
2012,90049,85.01952529980336,18.129448583377183,57.00279724153211,0,1847916.6666666667
2012,90057,24.46569053508948,20.821911702435877,11.038309821488266,0,278708.3333333333
2012,90064,71.01258978914035,16.60230169151155,43.79006719703406,0,915175.0
2012,90065,47.52269949362668,14.370525580583204,19.449537279552995,0,515091.6666666667
2012,90066,63.46979877733616,20.122266383873672,35.7352914966047,0,828608.3333333334
2012,90067,86.61940629153744,10.190518387239699,47.31945059813911,0,778708.3333333334
2012,90068,79.51504265828468,19.19622810956444,51.17647058823529,0,983475.0
2012,90069,83.7711530893349,21.374458874458874,54.97343565525383,0,659591.6666666666
2012,90071,0.0,0.0,0.0,0,0.0
2012,90077,90.94650205761316,6.814330670539821,53.71580731057857,0,1862791.6666666667
2012,90089,50.41152263374485,2.7630805408583186,1.9988242210464435,0,0.0
